Afghanistan ,282.15503875968994
Albania ,247.47118644067797
Algeria ,253.9696233292831
American Samoa [United States],300.0931506849315
Angola ,310.2142857142857
Antarctica ,-57.17249698431846
Argentina ,238.31379530722177
Armenia ,156.55365331702842
Australia ,250.01844832281887
Austria ,101.91005291005291
Azerbaijan ,196.7214561500276
Bahamas,310.15441176470586
Bahrain ,327.3390557939914
Bangladesh ,315.04918667699457
Barbados ,295.0
Belarus ,117.45930665079601
Belgium ,171.66536964980546
Belize ,307.87581699346407
Benin ,332.63392377885134
Bermuda [United Kingdom] ,255.80232558139534
Bolivia ,294.2315646928475
Bosnia and Herzegovina ,174.98863636363637
Botswana ,325.521484375
Brazil ,297.73809523809524
Brunei ,324.188
Bulgaria ,184.0803738317757
Burkina Faso,356.6882928597318
Burma ,318.29440389294405
Cameroon ,304.52016985138005
Canada ,94.2408029074562
Cape Verde,273.3862212943633
Cayman Islands [United Kingdom],308.85665529010237
Central African Republic ,308.84580838323353
Chad ,370.13377926421407
Chile ,197.99028763541278
China ,171.34620492389416
Cocos Keeling Islands [Australia],291.86054421768705
Colombia ,290.048828125
Congo Brazzaville,312.36450992953235
Congo Kinshasa,319.5851851851852
Cook Islands [New Zealand],284.527950310559
Costa Rica,307.0733173076923
Cote D'Ivoire,319.3064024390244
Croatia ,196.376
Cuba ,320.89253731343285
Cyprus ,268.2749003984064
Czech Republic,155.13397129186603
Denmark ,121.28813559322033
Dominican Republic,315.06885508406725
Ecuador ,257.97320574162677
Egypt ,301.30898876404495
El Salvador,321.7984886649874
Equatorial Guinea,298.22222222222223
Estonia ,115.26729166666667
Ethiopia ,273.31454545454545
Europa Island [France] ,287.26006191950466
Falkland Islands Islas Malvinas [United Kingdom],104.70370370370371
Federated States of Micronesia,314.5371527777778
Fiji ,296.9715698393078
Finland ,80.43957080149569
France ,182.59150757077023
French Guiana [France] ,311.5936073059361
French Polynesia,281.80393487109905
French Southern and Antarctic Lands [France],226.41551246537395
Gabon ,297.7950191570881
Gambia,335.6056338028169
Georgia ,210.43793103448274
Germany ,153.0681775069357
Ghana ,328.11104140526976
Gibraltar [United Kingdom] ,224.05194805194805
Greece ,236.07961246840776
Greenland [Denmark],-15.363081258806952
Guadeloupe [France],295.37931034482756
Guam [United States] ,313.7369863013699
Guinea ,310.0616740088106
Guinea-Bissau ,326.18430034129693
Guyana ,311.0335195530726
Honduras ,306.58970792767735
Hungary ,181.34572037770332
Iceland ,78.70964614638875
India ,323.080855237348
Indonesia ,316.84498377501353
Iran ,261.241410184667
Iraq ,333.7004405286344
Ireland ,130.53628409675758
Israel ,272.7929956222639
Italy ,192.86833062036536
Jamaica ,323.00891530460626
Jan Mayen [Norway] ,36.21369863013699
Japan ,197.04064026161228
Jordan ,274.692238267148
Juan De Nova Island [France] ,308.6354166666667
Kazakhstan ,145.68197351559164
Kenya ,318.71206225680936
Kiribati ,327.0
Korea,256.49874686716794
Kuwait ,346.50373134328356
Kyrgyzstan ,154.2094440213252
Laos ,319.0066445182724
Latvia ,127.21746801940891
Lebanon ,251.05389221556885
Libya ,289.539817232376
Lithuania ,136.0400457665904
Luxembourg ,154.07123287671232
Macau S.A.R,271.5372549019608
Macedonia ,191.35996771589993
Madagascar ,297.75168968557153
Malaysia ,316.9279475982533
Maldives ,310.4095744680851
Mali ,364.708941363757
Malta ,235.13455657492355
Marshall Islands,309.6410981025434
Martinique [France],271.25
Mauritania ,298.3157894736842
Mauritius ,284.4869109947644
Mayotte [France],306.75092936802974
Mexico ,305.4634674719359
Moldova ,168.7244060475162
Mongolia ,81.41431685535476
Montenegro ,185.51115075825157
Morocco ,236.04998264491496
Mozambique ,294.7112259970458
Namibia ,313.8766233766234
Nepal ,243.6590909090909
Netherlands ,146.65869744435284
New Caledonia [France] ,284.3235294117647
New Zealand,182.23247344461305
Niger ,367.5119220402239
Nigeria ,326.59125188536956
Northern Mariana Islands [United States] ,295.41456582633054
Norway ,87.97792268053826
Oman ,338.687269262832
Pakistan ,317.93054024255787
Palau ,319.8767295597484
Paraguay ,300.1936877076412
Peru ,262.3036541430777
Philippines ,309.8768686706317
Poland ,144.78697806086342
Portugal ,227.62239583333334
Puerto Rico [United States],294.54615825688074
Qatar ,301.5079365079365
Reunion [France],285.504347826087
Romania ,173.12917653249144
Russia ,55.51522898995731
Rwanda ,269.88
Saint Pierre and Miquelon [France] ,97.395
Saudi Arabia,334.8439220354114
Senegal ,352.83467587265056
Serbia ,202.6137566137566
Seychelles ,299.45454545454544
Singapore ,306.8
