Afghanistan ,166.4021164021164
Albania ,187.9071038251366
Algeria ,245.4894894894895
Antarctica ,-152.0688210652304
Argentina ,234.10497900419915
Armenia ,156.43800539083557
Australia ,248.03044610194462
Austria ,104.10612082670906
Azerbaijan ,202.37513751375138
Bahamas,287.4016393442623
Bangladesh ,295.5670103092784
Barbados ,301.358024691358
Belarus ,99.39525691699605
Bermuda [United Kingdom] ,243.88524590163934
Bolivia ,266.2068965517241
Botswana ,287.1565934065934
Brazil ,297.48712667353243
Bulgaria ,146.64705882352942
Burkina Faso,349.88258164852255
Cameroon ,327.51798561151077
Canada ,91.09640351779781
Central African Republic ,319.91011235955057
Chile ,192.80783582089552
China ,165.24768480008873
Christmas Island [Australia] ,277.3471337579618
Cocos Keeling Islands [Australia],288.3360655737705
Colombia ,294.6201766620177
Congo Brazzaville,288.6574117647059
Congo Kinshasa,290.45454545454544
Costa Rica,309.29249011857706
Cote D'Ivoire,306.88840413318025
Croatia ,184.98269581056465
Curacao ,315.7303370786517
Cyprus ,241.42917547568712
Czech Republic,107.7823325635104
Denmark ,109.45957446808511
Egypt ,288.70772946859904
Eritrea ,296.47058823529414
Estonia ,82.80054644808743
Ethiopia ,258.6051993067591
Federated States of Micronesia,310.00956284153006
Fiji ,355.98265895953756
Finland ,59.36013648839107
France ,154.41277069419147
French Guiana [France] ,303.71294117647057
French Polynesia,271.5204678362573
French Southern and Antarctic Lands [France],170.0
Gabon ,290.6249309010503
Georgia ,167.85534388117534
Germany ,115.3024924231185
Ghana ,319.2857142857143
Gibraltar [United Kingdom] ,216.9090909090909
Greece ,211.39902544667027
Greenland [Denmark],20.677705499704317
Guinea ,301.1046511627907
Guinea-Bissau ,325.7142857142857
Guyana ,312.53333333333336
Honduras ,293.2298136645963
Hungary ,138.15747583854463
Iceland ,70.24561403508773
India ,323.63050483351236
Indonesia ,314.22956677087984
Iran ,255.1985559566787
Ireland ,128.19926799511995
Israel ,261.655737704918
Italy ,172.48210161662817
Jamaica ,303.40501792114696
Jan Mayen [Norway] ,12.101092896174864
Japan ,176.41792045285268
Jordan ,270.54794520547944
Juan De Nova Island [France] ,300.3296703296703
Kazakhstan ,116.06791674721309
Kenya ,318.96501457725947
Korea,161.60526315789474
Kuwait ,335.40197044334974
Kyrgyzstan ,123.9059515062454
Laos ,318.2471264367816
Latvia ,90.60382513661202
Lebanon ,233.90681003584228
Liberia ,297.5438596491228
Libya ,261.8104776579353
Lithuania ,89.03497267759563
Luxembourg ,112.42622950819673
Macedonia ,118.98477157360406
Madagascar ,286.42758620689654
Malaysia ,316.59570765661255
Mali ,361.95338983050846
Malta ,219.34169278996865
Martinique [France],305.2
Mauritania ,348.5607843137255
Mauritius ,266.90710382513663
Mexico ,277.0698738505301
Midway Islands [United States},255.15890410958903
Moldova ,136.81905678537055
Mongolia ,75.65929098263145
Morocco ,239.15146708961143
Mozambique ,301.23277737490935
Namibia ,279.3888888888889
Nepal ,237.6103896103896
Netherlands ,127.4776119402985
New Caledonia [France] ,261.8114754098361
New Zealand,182.02783300198809
Nicaragua ,330.5
Niger ,361.39993755853885
Nigeria ,314.8979591836735
Norway ,59.09937849205851
Pakistan ,303.83094414236285
Papua New Guinea ,309.62704918032784
Paraguay ,279.4117647058824
Peru ,267.0471464019851
Philippines ,243.86420999495203
Poland ,109.91442715700141
Portugal ,211.37946943483274
Puerto Rico [United States],309.7078365706631
Romania ,132.6732550957381
Russia ,38.50541303158562
Saint Helena [United Kingdom],175.70355191256832
Saint Pierre and Miquelon [France] ,32.86713286713287
Saudi Arabia,317.83433133732535
Senegal ,373.31738437001593
Serbia ,145.97540983606558
Sierra Leone,294.81481481481484
Slovakia ,108.87158469945355
Slovenia ,106.72443403590944
South Africa,203.19474835886214
Spain ,193.26703774097203
Sri Lanka,272.748046875
Sudan ,348.54261704681875
Svalbard [Norway],-35.40983606557377
Sweden ,69.08760429082241
Switzerland ,102.20710382513661
Syria ,249.2920443101712
Tajikistan ,173.66464339908953
Tanzania ,287.0676691729323
Thailand ,327.26554828150574
Togo ,322.55223880597015
Tokelau [New Zealand] ,358.16326530612247
Tonga ,309.0243902439024
Trinidad and Tobago ,309.0763052208835
Tromelin Island [France] ,286.0820895522388
Tunisia ,241.11111111111111
Turkey ,179.4363731382284
Turkmenistan ,217.97921348314605
Tuvalu ,385.85585585585585
Ukraine ,126.92481145730174
United Arab Emirates ,349.82089552238807
United Kingdom,122.3989851309889
United States,182.0903921950665
Uruguay ,237.23413258110014
Uzbekistan ,190.92977141283393
Vanuatu ,339.1528925619835
Venezuela ,312.9262402088773
Vietnam ,326.6666666666667
Virgin Islands [United States],299.13287016934436
Zambia ,286.6666666666667
Zimbabwe ,267.9678051511758
